,cx,cy,cz,ox,oy,oz,sx,sy,sz,pcx,pcy,pcz,pox,poy,poz,psx,psy,psz
10,0.6847466516330359,0.41327444406554303,-2.109005516774886,0.9733779070293478,0.5463146106342943,-4.244026414891881,0.19070878608797762,0.4778703219546403,0.7637145214881516,38.76389643627919,-68.30298218094589,-56.3175838853161,43.7862528201613,33.219252611298714,-358.74409233868363,-82.55002454216088,35.08386890983654,415.0616576681819
11,0.14008464713294044,0.3233104205083424,-0.5341089219137469,-0.27133267563557234,0.8547136896633744,-2.6696846581557208,0.6977577410972785,-0.4957669318242242,2.537022117926616,-1.5268429435222564,29.59745039255396,-57.26883848540971,-66.92256284221251,82.062181138393,-339.5602485410815,68.44951716655535,-111.65953451438298,396.8283549685919
12,-2.173785475557792,0.31151180890249547,-1.0362659607171407,-3.117487112916369,0.5107697523811878,-3.1639130885983837,-0.6685351498927046,0.027815575850518852,2.0361490678136245,-54.866892217887546,2.8444897359460675,-41.42662826774348,-134.90651760710728,29.826963941628264,-316.78890613082837,189.77338784414707,-32.671302860099004,358.21590940221375
13,0.49445192784063907,-0.25495775631647033,-1.6839298092964852,2.0242534813761655,0.7028479177124705,-3.7628009857861238,-1.3926130939661525,-1.3857691821716587,1.333139563634083,-8.728625215244996,-15.861184365960847,-81.02741442269414,184.20332193968198,116.91254107352809,-236.17074720818854,-175.474716673052,-101.05163812786715,317.1977332438045
14,1.5893538061054782,-0.8591506758347454,0.08031506037030889,2.217022048023866,1.350769805912703,-2.0509829783798867,0.6257823620603395,-4.197423368032105,3.0641186916889325,18.150052454295118,54.914043607724345,-13.948709203520286,58.64579446614187,207.86829607187587,-206.48612983620976,-76.79564104595063,-262.78231271800433,220.43441853650688
15,-0.5422776482474382,-0.29429024278901567,-1.4391471370891944,0.08888473836192631,-2.4152261522220537,-3.61913386491114,-1.538175261016389,2.849853509223431,1.5158559897682986,26.932761417893808,-56.103149703630294,-10.650255127653368,58.68824642835551,-202.5501428558967,-215.48027087446286,-85.62130440652544,258.65329780173175,226.13041094909877
16,0.41192761954497487,-1.0904489132572432,-0.22283289887477553,0.13758305066537466,-1.8925588458187497,-2.3294484127389117,0.7573029939195108,-0.07569728949457215,2.872975874986034,6.183763233816023,16.744269649400476,-71.93190516459926,-44.520072632011946,-129.95926793905258,-323.5305314288454,38.336362514385314,113.21495180013892,395.46278335052165
17,0.07273118952615655,3.012482211651815,-1.1479759450208484,0.622538426913028,3.1971075550236234,-3.308216490445302,-0.7284309063951688,2.4718639864942586,1.8616051948369037,21.159251762990504,80.12123406683543,-45.97373918196079,85.48758760921146,18.136595583431816,-341.2668321420248,-106.64723933859118,-98.25843362897784,387.2404322858671
18,-0.17916623882923724,-1.0616723332215665,-1.919308408916284,-2.0174212513922503,-0.6510996380904757,-4.108235742187012,2.346505239299253,-1.5046598462132934,1.0488991715978977,-40.06412303968468,-15.269953562809045,-39.85011270046634,-201.2883938379549,48.953913961065126,-240.98439307020465,241.3521423954593,-33.683292703399104,280.83440248715436
19,-0.5557021537707468,0.15569605897082253,0.21225311654998524,-1.5371127576608021,-1.492885079904188,-1.9315190161670766,0.9405505407203141,2.2582726825441757,3.224769448031043,-46.152965963158834,2.474183536940807,-50.991634976737195,-103.13140916519133,-185.84546435804378,-233.12774745066412,149.2847690106559,183.3710231136456,284.11953664048
20,-0.40611617472425876,0.6844735229365975,-1.5638823972376033,-1.3369982986138886,1.1761572135508058,-3.6867445414662616,0.9951281183948154,0.01799011121413095,1.4650130283716223,-40.237909473309784,2.2971521658240546,-48.87507015931889,-133.26464953699045,73.39652529536261,-310.7106981105929,173.50220124929484,-75.69362291479227,359.5861247623233
21,0.037743351279487976,-0.28953883802215025,0.5767618441369768,0.24659596513227514,-0.11179199019386159,-1.5446628917915837,-0.5526922122373832,-0.12210665138014692,3.5653011758045627,79.7270835763139,-102.72546983837036,-43.73716246426066,25.39793651393168,41.27825226913881,-346.28571772235796,-105.12522768654415,61.44705258075748,390.02364717627756
22,0.9524141623975179,-0.301889274897913,-2.10303767104748,2.233746060842147,-0.4288537014834395,-4.235511549789762,-0.5734641076878656,-0.07633043894534446,0.8829731173077275,-20.097954874504104,-16.117556510016893,-75.2995004613049,182.43148859675497,-15.223934889913233,-286.48110302181647,-162.33332404207147,31.341535844809957,361.78044831350803
23,0.37488226316567974,-1.398996109656648,-2.2032128808422637,1.6255627962457393,-2.433376071225327,-4.368526400393751,-0.9608386713144723,-0.2632851014775243,0.8025290716661735,-34.00422032438023,21.51193091471167,-88.9497578393917,159.045409342918,-130.53449826087115,-252.9097233351946,-125.04065475431996,109.0222387943728,341.85941518456815
24,-0.9097930417335988,1.0527019045122314,-1.4376873361478637,-0.7907370999953472,0.6458025238156078,-3.5445888560017162,-0.8483824125631793,1.700719032292745,1.602542832469993,-62.89006359137836,-28.54049784619348,-58.32662633857781,29.46594122340452,-65.31429032790582,-351.19861942262565,33.423829425203884,93.85440628660714,409.5252740549026
25,0.47301373222083815,1.6851535872830257,-0.20439517361561765,1.7514007640372145,3.652612022584628,-2.3270025442273337,-1.154180378613569,-1.1975659849348668,2.80992179385892,-9.417345215791133,48.58603969931753,-36.460709017073505,125.68655737721141,183.5518489620503,-200.5261499190679,-116.26920274216349,-232.13797068685287,236.9867210625572
26,0.6347756283254159,-0.8516641453036765,-2.5777357361733895,1.5760763596054217,-0.946459386819948,-4.750686346531068,-0.8755997710614536,-0.5715633476480793,0.3977922420777016,68.54929893446412,-39.00601232582162,-30.054307279889326,129.59055689030794,-8.251566727531596,-318.3152064685155,-198.1396848839758,47.25759399438185,348.36978059108634
27,-0.3586549407909556,0.08252081348954367,-0.825113689910295,-1.8231758808888519,2.0437878007777264,-2.938745774206341,1.5454608814088042,-2.5040038102268363,2.1060941647473634,-11.945697996407004,22.22708368399837,-48.45019201485009,-138.2132968204415,184.05486630375526,-194.26990476487887,150.15900122836925,-206.28211865371188,242.7201507849777
28,-1.576803372195779,2.637628151558743,0.5006800960015472,-1.7490959584400823,3.6735614539239423,-1.6668886402548506,-1.3184265701319233,0.9375885389937926,3.4036390268011205,-8.286752862341494,85.60256672461335,-19.363998117961398,-23.7309144720146,137.38693546912864,-311.1103504168592,32.01701450177602,-222.9898091390162,330.47388855714956
29,-0.5741248677747183,-0.7965774113645058,-0.0007068601912354477,-1.746647930495952,-1.3132191412689356,-2.1721793118959916,0.5891556202455754,-0.10769156447094592,3.0152686563546136,61.0555077526378,-13.6531064834053,-85.11678840402384,-167.74763972828134,-68.0121545866241,-281.8232695776547,106.69225623901198,81.66526523837844,366.93981577008594
30,0.06583079067594794,-1.0341156513870624,-0.2858108966749564,-0.277684677344063,-0.4321234243805707,-2.4520666118282084,0.16037892715740137,-1.611158996532468,2.7075616231654607,85.12614823721785,-44.23227209397333,-74.75444751802395,-64.8877882910933,99.60246611610928,-326.9681365875059,-20.238724643550334,-55.37035937264041,401.7221715689218
31,-0.0034411751034883267,0.24431886575455067,-1.3605978289946432,-0.19482757032556025,0.5133520526040257,-3.4704139758695467,0.11998269545407203,-0.2771994349183839,1.5835133457600192,37.48203588496267,50.77859304474646,-57.60037163890163,-39.112779972701084,39.201631540074935,-359.36930575667077,1.630884363092057,-89.9804421328443,416.96979281279084
32,1.1553547061171456,-0.6098352464238248,-0.8567904658592879,1.0056393357058577,0.28140112003375195,-2.9744042228942553,1.1870507969022033,-1.7840907787321583,2.130616685061393,43.69875869577268,4.8487521717230875,-64.57617659139302,-30.2280050405271,138.75304120380918,-321.43584331453627,-13.470757974638097,-143.60206364617108,386.01167599835765
33,0.583898595983718,1.189823326525181,-1.4635652095110465,1.5473575678376403,1.169434201368897,-3.5446905763926226,-0.8294037841513338,1.0980780136925823,1.4815748636675883,36.49962173640851,32.04657816837713,-49.799247274126515,145.91691301321032,-8.24449778177996,-319.7495523210331,-182.4166779769783,-23.80222389848744,369.54868567012363
34,0.5701521882723951,-1.054916195771664,-1.538699047304166,0.7202298618736539,-0.9728797123890789,-3.6319177531903275,0.276923901834821,-1.3150131101998572,1.4417931715349046,28.30612635940177,45.74320978938075,-58.34784772956996,22.47640734277596,7.646704216149819,-365.06987606863254,-50.78259576641984,-53.38972251722266,423.4183907288321
35,-0.17752930857551313,-2.164788344804146,0.6111856957134634,0.2601634698592022,-3.890689989238066,-1.5330543175129778,-0.6368391634246809,0.27316575932066695,3.6662942509769865,-23.52031225912674,-34.329567676359126,-47.969678665189136,55.25304630520195,-197.79208109970435,-244.8936955647726,-31.73273696599374,232.12179435264824,292.8637120194263
36,-1.7666471731718858,-0.11917964577994065,0.41262706185177533,-0.7145092413946703,-0.42728184385855406,-1.720315606856935,-3.1802703848416782,0.08230050996239095,3.4250350839943393,13.324220558255465,49.41162600839056,-63.805379424135566,152.43993380478037,-52.79322861084876,-303.40611600488927,-165.7643288127052,3.3819679969584073,367.21146972488236
37,1.580753229778359,0.5130155030576493,-0.732144363261767,2.9575108306333195,0.3770263978232015,-2.8562786704610583,-0.3664251615458193,0.9877768235171601,2.271227271768451,27.684295777140527,-66.09698347429827,-42.525070433973816,180.15888093440736,-8.458903230209257,-277.9864123428923,-207.84313606115484,74.5562177887308,320.5112811586587
38,-0.6562251799991694,1.2318447089840237,-0.7951771532408175,-0.18535039827722952,2.02963270328012,-2.9521696506353896,-1.1738967786142507,0.04397007857908515,2.201621646128014,-24.286167170097915,40.98678596924058,-54.03702191470102,75.74155028449671,115.30452620793959,-320.75177071496876,-51.45497058156448,-156.29121145394103,374.7882528738528
39,0.8882611859783162,-0.6294329137266176,-0.6250284418119937,1.8020622015765442,-0.07253861964595541,-2.757756942386032,-0.08923931783771487,-1.5225130210588513,2.4171510024756726,-49.92783820627146,42.43246432447489,-69.87380750868083,140.94446542926192,75.3652736920897,-302.0134759646138,-91.01589146924948,-117.7979355420771,371.8870712170159
40,-0.4126241305962032,0.1897171198510318,-1.7224658335416019,-1.6515849612573605,-0.48986629372498647,-3.87666470376434,1.211872848179562,1.0388286021334852,1.2306963489802585,-16.180695369918695,1.1495688592697826,-58.87728694128927,-163.97817862769764,-91.61169314418919,-279.9983115464272,180.1589560142842,90.46188537071109,338.8760655880173
41,0.7856373036032496,-1.5688014686501355,-1.3146101021904237,-0.15042828668560082,-1.0216734136452743,-3.489918133292095,1.6285557447662478,-2.1748911768971215,1.616374364694786,66.95076190705453,-11.035740781075962,-85.2451079320807,-144.74698031960483,80.41990383044723,-300.516883177495,77.79631886744059,-69.38451748301728,385.7621679532664
42,0.9093476294525483,2.6877901020656747,0.25670402832927985,1.2989267172106833,4.2651159908301155,-1.866039773818326,0.5493952057282905,0.16790369841589403,3.2266307454386336,-34.22608551029638,75.17200505839466,-16.41154308791948,52.52005436775019,182.345071091926,-257.4112479185952,-18.293901993255695,-257.51730941588124,273.82304805274873
43,1.3130046960974848,-0.1574510154925597,-0.40097661350051783,1.975649014151871,0.5727606947747045,-2.57665132197652,0.4298880580359552,-1.440500424739872,2.547548415707176,5.670074508614109,83.05586106318985,-30.748357046390613,96.4200033137332,94.85765108328695,-314.78028698985196,-102.09030341902078,-177.91346811256736,345.52948829997183
44,-0.48556743022584153,1.5162190251687822,-1.278751136079673,0.42929806601321113,1.8543319965402356,-3.369971679211251,-1.5797386905828152,1.038227471559139,1.6789104785967948,-22.366236649481582,11.657409828847722,-72.4307653230414,146.71400653789573,51.08698953667913,-315.9259265903563,-124.34776721270896,-62.744339082852825,388.35654000832346
45,0.6755506719780083,-1.3334489300402481,0.31614418651715415,2.307676381187584,-2.8021677140517367,-1.7967065455131075,-1.8168427521175767,0.916986368090025,3.3577580878033038,39.85721874061857,-37.162952371350755,-19.976355484333087,160.02360197945063,-143.80282052352123,-212.00972989242206,-199.88107873025027,180.9663098353955,231.9859804575155
46,0.5587138871172553,-1.1269417043276702,-0.3048345622708666,0.11422856305888601,-2.5051462464265075,-2.397459616972782,1.051373396629351,0.9528361976717806,2.655541997627522,22.97605789301597,-54.54079563402277,-37.83239895959962,-63.122550215718626,-176.34448582272367,-274.68428171510465,40.146639110835245,230.88519892173954,312.5164848816566
47,0.07536657996571826,-1.247072674095443,-1.2534214380153772,0.2103246756349442,-1.265097303288901,-3.379531836400648,0.09569228378755734,-1.2676389040710936,1.7928384452023558,-58.396243883177604,13.016537299863888,-63.834067203812005,32.15736121589272,-5.070934524778897,-360.27082792143705,26.23887176067058,-7.945513469448869,424.1053054118105
48,-1.6523342839726878,-0.5861903171353103,-0.7815344543049587,-1.4806354934825632,-0.0758050346206647,-2.9113062037633153,-1.8381261098579902,-1.4348381113702535,2.2067447255724946,-11.695801116450014,50.60079103850338,-51.856844558144935,30.666889310876993,77.78035333838129,-349.53150157259347,-18.97086268274899,-128.3811394838631,401.3882980723706
49,-0.5828791623129478,1.3491362883756965,0.23218013472837362,-2.9859715533392865,0.3563062407797093,-1.9180678045441486,2.7080697614619327,2.7650281123702434,3.2092929660250586,-31.543079874072205,-21.869554799469626,-33.32228618041637,-209.53626156729806,-85.11454019520612,-186.65022190922494,241.07980840135815,106.9840896266209,219.9722788207968
50,-0.7186409857076165,0.954839993734449,-1.4870101658579271,-1.6725270205314768,2.239816041831381,-3.6383514302588322,0.8660824759153573,-0.973667508807173,1.5034832076115596,-60.849939366261836,39.498861758043496,-17.067573916121074,-108.25337616093084,152.15187271233768,-262.04394978166863,169.10370446794528,-191.65119696434544,279.11110151568016
51,-0.9966402239370968,-0.9847174701816991,-0.818991304247233,-0.44311488519013276,-1.9184407812400042,-2.9706634327203245,-1.5080605964070775,0.1899465939582624,2.2267892550146997,-48.17614998405528,3.9317790740844103,-74.95595206354474,87.76422170022335,-136.41560802406852,-301.71665644676045,-39.58807696040847,132.4835506579135,376.67260747984966
52,0.6154399742092094,0.596753186207115,0.8103447554144294,0.14226934319919643,0.07080602708270996,-1.3322206396123542,0.9681256400321576,1.3489808687187708,3.7990134934085136,67.91387443479643,-21.542487976672696,-67.3716390734676,-85.5205055739192,-80.8457695441167,-332.32969085431483,17.606696565716717,102.38849632805352,399.7013744999869
53,-0.753929761606824,-1.2720013536593366,0.5428699599312936,-0.13412779567835248,-2.3738608472000773,-1.5942226920892326,-1.6526712141521964,0.2971186729893204,3.5207754685516166,21.796758988417757,-31.717216620957295,-45.459484169323396,83.79171593177895,-150.1061282287014,-293.74404225284013,-105.58869638921091,181.8238731804231,339.2032184913295
54,-0.4560682166354266,0.13339478359230922,-0.627183996873819,-0.4213088208629372,-0.49663716193100826,-2.7317600735822505,-0.29867285996169235,1.0793801141835475,2.3729101885544557,-56.986911465711046,-29.595381922215964,-54.14270193014101,14.305114603730477,-100.28474969605911,-341.6876770595383,42.68148207190129,129.88043626141126,395.8297691642323
55,-0.32606866813589974,0.708168903448007,-1.7243311035073727,-2.3531722768124865,1.1110621561739757,-3.8719149549061704,2.201902395980501,0.14928849486475484,1.1941192838438204,-11.13859200292349,13.255153930857606,-58.79997738040187,-218.4526455582004,41.55972544029068,-223.52700227757234,229.59153483576648,-54.81518938356634,282.3270607688685
56,-0.7932492490946738,-1.1063646047206717,-0.9271419090138241,-1.2486189511528496,-2.665602274145567,-3.083326103205675,0.1938561231354724,0.6392492689870055,2.0344298210442715,-85.3218426997125,34.95732849969791,-61.26928002592486,-43.32093841890919,-193.24036312547588,-252.17626752275189,128.64272672634215,158.28360434455257,313.4454920532549
57,2.1025623933704356,2.2373543152542203,0.15955219065747306,3.4328451328045415,3.299887474313994,-1.9858856089267665,0.3163357908684695,0.6500896854515964,3.1420023798566357,12.240068794671167,43.68923010113751,-41.21778086683813,159.62164865791138,122.0356199405772,-253.97558358347024,-171.8620295481127,-165.72472101534862,295.19397923626724
58,-0.6381654167865101,-0.6131115474540938,-0.2415045327921137,-0.5794748537943641,-2.495011714569504,-2.378431884385001,-0.5578672312091493,1.827790749341558,2.7727132937551087,-30.90167748201178,-11.047008342749471,-60.985486298125444,11.644787887956804,-213.87667037776515,-235.1502001886604,19.25703500636997,224.92380484905212,296.1358534721314
59,1.407320360647075,0.25108692238656793,-0.7307832280443848,2.8695242446115334,0.05996097710274853,-2.8767949198864198,-0.44071594345522636,0.328826940399416,2.2892625187976963,-0.4848737536339767,37.10161876657235,-68.87073542576935,191.01428353714596,-30.75100956449883,-269.47865891701923,-190.52936300833866,-6.350422426860103,338.3490168540316
60,1.0526222228438615,3.0571093428095377,-0.6681121457267301,1.7029137959476328,4.27235862120503,-2.7689708772857466,0.03398701954140009,1.3420700411858244,2.2130787647240804,41.845024977491335,32.902868480254156,-36.788045414095826,83.14883269053709,162.66384922631366,-284.4327724787331,-124.99342319888095,-195.56716293453258,321.2209651151962
61,0.7518329562416822,-0.9397192104262839,-2.0355312143091426,1.296687629847064,0.21489763343054177,-4.203599465536276,-0.09867142468563436,-2.216474597633622,0.930985480079751,42.417430649862524,-35.43171932309163,-69.17442135279863,68.34519878348752,164.2028065766032,-287.35285900819883,-110.76319270085023,-128.77091038363378,356.52709776590586
62,-0.2039288249105883,1.2515496869700617,-1.3403458449875703,-0.8643959597791758,1.1960756694021581,-3.4702289411373286,0.6690577151363956,1.5412241673056812,1.6265774640765822,-4.8652221675375165,-60.89095208367797,-58.107056771427196,-107.34183784520481,0.23536793838620454,-339.6674068151499,112.20726506778504,60.65546246741467,397.7741205361021
63,-1.890604099975277,1.672992069912788,-1.9430778954965788,-1.7593933836682099,2.084605528353787,-4.05236299526734,-2.049643961535848,0.782855783083098,1.088689857206322,-5.542989623372971,89.85225373212207,-41.12745431438911,22.861660422996707,56.91909694643333,-349.5274517053256,-17.317830809804576,-146.77145561433508,390.65491301483115
64,-0.03843730476014234,-0.5500991402474652,-0.43727847423372523,-0.2782721655755498,-3.0184175506198265,-2.6063280434789284,0.4128516241625815,2.7737892769589663,2.529178448807105,-24.235951394277354,-32.745194815955756,-36.2529888222074,-18.25822684265136,-223.67342519902408,-195.3200539942131,42.49453547272616,256.41891990486334,231.57303289407838
65,0.517746480669045,-2.170678429582345,-0.9889309178637341,-0.2590267360723837,-1.9466666633954899,-3.144910208621275,1.585497560557531,-2.483303380023675,1.998473169847812,-18.381724523565545,6.610001028248391,-57.641049396741174,-120.04432328640583,34.40285959585657,-332.0999523895024,138.4256205014505,-41.013095039480476,389.7410040525359
66,-1.6000827722023305,-0.10559585182573854,0.056327889508927864,-2.3390845771960764,-0.7804818263225226,-2.0819542295695976,-0.4327543865332307,0.7588120462411496,2.978274641460768,-56.98268378430154,0.9967201461007869,-45.02740720877915,-102.94124708420466,-102.43966728850161,-316.90653417469264,159.92375072530928,101.44288035688001,361.9338352138458
67,-0.10266324969642582,1.3625366275369997,-1.492418898101726,-0.4534282430926511,1.9808311670427279,-3.551950910644074,0.2441162473522441,0.3101231490958051,1.5303517860320526,37.321442198148716,55.85714189958526,-52.92471694106554,-63.928045074252154,95.02534519489375,-335.858562402587,26.60641959981403,-150.88249937230705,388.78336969060246
68,0.5538081935387564,0.11927146895579276,-2.429002758067071,-0.20517220157070398,-1.3623089863289146,-4.56614854697043,1.1387016210984173,2.6941821192937576,0.5857360979929251,79.63401674233472,-92.06688585073381,-11.993450169496846,-95.92119871558849,-160.25122505244616,-244.3345059101282,16.287417472846936,252.3183467970071,256.32792234647115
69,-0.8019353041251924,0.3176703374926403,-0.601236869368811,-0.39553843970985053,1.4760834077731446,-2.728757006019774,-1.1559290885208082,-1.069199248713204,2.3975320177410655,-38.28298120692498,-17.151070746757977,-78.44575375082847,63.460481069469786,166.90686234650283,-289.8219402761735,-25.177208151829213,-149.75566663171213,368.2682267564793
70,0.1267665295129524,0.8898558316703763,-1.4180963545413583,1.0943898679228177,1.3266656343753989,-3.555756062217492,-1.3956779614091035,0.6338886930436662,1.5776785399388384,59.46149669715663,-74.77107073079993,-44.758606100151425,131.67351378998322,73.21899917379291,-302.6342081043783,-191.1349530976601,1.5519988610880187,347.39309136135665
71,0.4546788862540968,0.609250817408138,-1.8868532814944619,0.7478151762545058,0.009633559679929266,-4.020070166925579,0.28692367113990347,0.939528134373726,1.0351164913429716,-48.58685632083444,102.6493331079186,-77.87499213673743,52.49086963740237,-107.78461645457358,-327.38504414296847,-3.9040141203289327,5.135366435689539,405.2600447322061
72,0.8087674940384944,-1.293916177886776,5.919544374854979e-05,1.4287894573666586,-0.9400232126024153,-2.1505686570135927,0.10439376805255252,-1.4376564849523665,3.0200808683893943,-22.14194675162084,-79.7871376380812,-73.15668442334898,100.50384043768334,66.68525295664028,-327.79814305594226,-78.3623408783038,13.10230279350204,400.9552563644078
73,-0.3585534956840664,0.7918874086118584,-2.6843958549390314,-0.5856499025562719,0.8785894840548247,-4.8344687204170045,0.13623033466262802,0.6479752291967356,0.33061123290934313,-57.302030245269926,8.728421090758633,-54.60559355274128,-30.065130929547223,13.505103183950927,-359.85030584394286,87.36723944740422,-22.233921718224103,414.45615082226817
74,-1.1515776796124888,0.8729484357704671,-0.4134392540491749,-1.9018160573821552,1.4638439780250183,-2.5993817813875904,-0.14298888392429884,-0.18186268194194655,2.5269872654343457,-12.247876953608673,75.70687483664986,-36.126317472539526,-109.25262342859709,75.95577498664842,-318.2584578548214,121.50044736378553,-151.66314650016324,354.3842344979671
75,-1.141836933331702,0.19023642816628142,0.445391531196343,-4.308921774789119,0.08178111913987127,-1.69617875513208,3.026623628020958,0.5372844337540643,3.4071543570627583,-28.550376895875196,-27.849939857132217,-38.12451987412919,-230.4053427841638,-3.4743385060465704,-152.70674044150843,258.9554955632119,31.324394780057656,190.83133261027504
76,0.03287551325144186,0.24973394174095576,-1.4697707017740533,-0.2058035015518713,0.4908725807854071,-3.603721111904525,0.5776280536838937,0.05344800070819464,1.5397216187927554,-65.46560900718102,-34.66987994105785,-55.47594436945628,-30.970102711624918,46.06473269243836,-354.54683168603424,96.43528235260034,-11.394627688951433,410.022658907662
77,-1.0667290182163405,-0.5178004838601667,0.19418245798597256,-0.7896608480290359,-0.1585303759858961,-1.9762870529394192,-1.5852442964020046,-0.899072564769867,3.144409383687445,48.657706046610556,-21.52644441083993,-58.00170659281936,38.469126058776794,63.34669989429036,-352.7749752855854,-87.12697627229227,-41.82019995507513,410.7765835087438
78,0.9357651261759987,-1.1657481697174183,-1.7727230313690319,3.2627423251570415,-0.9412730878146104,-3.9279201514786006,-2.172534033488841,-1.4601622621272405,1.2269514463786484,27.222154811635694,1.6839910575207284,-46.16136383352104,223.43064664437318,21.710286650733178,-203.46423679327862,-250.65259970826648,-23.394242285183548,249.62568357594586
79,-1.0314800319540578,-2.5325156428189506,-2.4910863187115977,-2.597218536907942,-4.7088415167251165,-4.584717678578003,1.3888123853346144,0.4495419701832898,0.4868679275824941,-50.18409124081152,-13.070246865798358,-28.773579947683366,-128.31527355830926,-187.16657690728087,-177.5364862885749,178.49923578088485,200.23645377928844,206.31025191152563
80,0.3736284470296698,0.3070659080168282,-1.3861926781945895,-1.4610646402966185,-0.060455031450054604,-3.5585603519569897,3.1099260034183236,0.4448160022192078,1.599356020387015,-59.3723604715995,62.90129349145496,-23.943527497183155,-194.13872526836323,-49.39248738308629,-236.37941409646083,253.51146817157345,-13.50869109989081,260.3231611808388
81,1.161103011468937,-0.9467226817695719,-0.54171857233587,0.3279472478619426,-1.5141561286191043,-2.6515930587346563,1.7422060514314948,-0.04164919206417867,2.441602682810787,107.60092412950014,-43.129079701875085,-73.05890408906738,-134.58526632943673,-77.76828774645915,-299.58258944344647,26.984361498315323,120.89735782878444,372.6411185592808
82,0.5407333752757476,-0.12243903508749068,-0.5179649982319247,2.2672940552196827,-1.4669594843782647,-2.628900483850802,-1.8936551026958013,1.5954474908677445,2.50173831252906,34.47285717693163,5.1037259154174945,-49.93354397865745,173.47859593103223,-140.18745800757102,-210.85812733351486,-207.9515000468822,135.08370550359925,260.79192359250754
83,-2.1240574215857673,0.3150128260594981,-2.441337523504341,-3.0295393426683037,0.05969783040925351,-4.565079731367415,-0.7204377858175898,0.7854426976369618,0.622676669857495,-43.68803013138142,-31.640243480519363,-43.44074781250191,-132.08019516123053,-34.27117418174478,-318.861215884055,175.76813349093985,65.91115068397905,362.3020360533195
84,-0.7044158799263407,-1.192087937591386,-1.5758386121949197,-2.785144000148275,-2.517832223161738,-3.7261569976496505,2.2049309291251715,0.93769730353457,1.4311961986349975,-20.504741325959476,-56.055652809021225,-21.2506942551236,-187.90461855529546,-113.13917877123214,-194.17992819451177,208.40989492176678,169.19456294503084,215.43079659776106
